CAKE,"A rich, sweet dessert food, typically made of flour, sugar and eggs and baked in an oven, and often covered in icing."
CAKY,
CALF,A young cow or bull.
CALK,A pointed projection on a horseshoe to prevent it slipping.
CALL,A telephone conversation.
CALM,"(in a person) The state of being calm; peacefulness; absence of worry, anger, fear or other strong negative emotion."
CALO,
CALP,
CALS,
CALX,"The substance which remains after a metal or mineral has been thoroughly burnt, once seen as being the essential substance left after the expulsion of phlogiston, but now recognised as being the metallic oxide (or, in some cases, the metal in a state of sublimation)."
CAMA,A hybrid animal produced by breeding a camel and a llama.
CAME,"Used to indicate that the following event, period, or change in state occurred in the past, after a time of waiting, enduring, or anticipation"
CAMI,A camisole.
CAMO,"A pattern on clothing consisting of irregularly shaped patches that are either greenish/brownish, brownish/whitish, or bluish/whitish, as used by ground combat forces."
CAMP,An outdoor place acting as temporary accommodation in tents or other temporary structures.
CAMS,"A turning or sliding piece which imparts motion to a rod, lever or block brought into sliding or rolling contact with it."
CANE,"A plant with simple stems, like bamboo or sugar cane, or the stem thereof"
CANG,
CANN,
CANS,"A more or less cylindrical vessel for liquids, usually of steel or aluminium, but sometimes of plastic, and with a carrying handle over the top."
CANT,"An argot, the jargon of a particular class or subgroup."
CANY,
CAPA,
CAPE,"A piece or point of land, extending beyond the adjacent coast into a sea or lake; a promontory; a headland."
CAPH,
CAPI,
CAPO,A movable bar placed across the fingerboard of a guitar used to raise the pitch of all strings.
CAPS,"A close-fitting hat, either brimless or peaked."
CARB,Clipping of carburettor / carburetor.
CARD,A playing card.
CARE,"Grief, sorrow."
CARK,A noxious or corroding worry.
CARL,"A rude, rustic man; a churl."
CARN,"A rounded or conical heap of stones erected by early inhabitants of the British Isles, apparently as a sepulchral monument."
CARP,"Any of various freshwater fish of the family Cyprinidae, especially the common carp, Cyprinus carpio."
CARR,"A bog or marsh; marshy ground, swampland."
CARS,"A wheeled vehicle that moves independently, with at least three wheels, powered mechanically, steered by a driver and mostly for personal transportation."
CART,"A small, open, wheeled vehicle, drawn or pushed by a person or animal, more often used for transporting goods than passengers."
CASA,House
CASE,"An actual event, situation, or fact."
CASH,"Money in the form of notes/bills and coins, as opposed to cheques/checks or electronic transactions."
CASK,"A large barrel for the storage of liquid, especially of alcoholic drinks."
CAST,An act of throwing.
CATE,(in the plural) A delicacy or item of food.
CATS,An animal of the family Felidae:
CAUF,
CAUK,
CAUL,"A style of close-fitting circular cap worn by women in the sixteenth century and later, often made of linen."
CAUM,
CAUP,
CAVA,A Spanish white sparkling wine made using the méthode champenoise.
CAVE,"A large, naturally-occurring cavity formed underground or in the face of a cliff or a hillside."
CAVY,"A tailless rodent of the family Caviidae and the genus Cavia, with short ears and larger than a hamster; the species Cavia porcellus is often kept as a pet."
CAWK,
CAWS,The harsh cry of a crow.
CAYS,"A small, low island largely made of sand or coral."
CAZH,
CEAS,
CECA,A blind pouch connected to the large intestine between the ileum and the colon.
CEDE,To give up; yield to another.
CEDI,"The currency of Ghana, divided into 100 pesewas and represented by ?."
CEES,
CEIL,"To line or finish (a surface, such as a wall), with plaster, stucco, thin boards, or similar."
CELL,A single-room dwelling for a hermit.
CELS,A piece of celluloid on which has been drawn a frame of an animated film.
CELT,A prehistoric chisel-bladed tool.
CENS,
CENT,(money) A subunit of currency equal to one-hundredth of the main unit of currency in many countries. Symbol: ¢.
CEPE,
CEPS,An edible mushroom (Boletus edulis).
CERE,A waxy protuberance at the base of the upper beak in certain birds.
CERO,A large scombroid food fish (Scomberomorus regalis) found chiefly in the West Indies.
CERT,Certificate.
CESS,"An assessed tax, duty, or levy."
CETE,
CHAD,"Small pieces of paper punched out from the edges of continuous stationery, or from ballot papers, paper tape, punched cards, etc."
CHAI,A female gypsy.
CHAL,A male gypsy.
CHAM,"An autocrat or dominant critic, especially Samuel Johnson."
CHAO,
CHAP,"(obsolete outside Britain and Australia) A man, a fellow."
CHAR,A charred substance.
CHAS,
CHAT,Informal conversation.
CHAV,"A working-class youth, especially one associated with aggression, poor education, and a perceived \"
CHAW,Chewing tobacco.
CHAY,
CHEF,The presiding cook in the kitchen of a large household.
CHEM,
CHER,
CHEW,The act of chewing; mastication with the mouth.
CHEZ,At the home of
CHIA,"A Mexican sage grown for its edible seeds, Salvia hispanica."
CHIB,A shiv (makeshift knife).
CHIC,Good form; style.
CHID,To admonish in blame; to reproach angrily.
CHIK,
CHIN,"The bottom of a face, (specifically) the typically jutting jawline below the mouth."
CHIP,A small piece broken from a larger piece of solid material.
CHIS,The twenty-second letter of the Classical and Modern Greek alphabets.
CHIT,"A child or babe; a young, small, or insignificant person or animal."
CHIV,
CHIZ,
CHOC,Chocolate
CHOG,
CHON,
CHOP,"A cut of meat, often containing a section of a rib."
CHOU,
CHOW,"Food, especially snacks."
CHUB,"One of various species of freshwater fish of the Cyprinidae or carp family, especially:"
CHUG,"A dull, fairly quick explosive or percussive sound, as if made by a labouring engine."
CHUM,A friend; a pal.
CHUR,
CHUT,
CIAO,A greeting or farewell using the word \
CIDE,
CIDS,
CIEL,
CIGS,Cigarette
CILL,(also window sill) A horizontal slat which forms the base of a window.
CINE,Cinefilm
CINQ,"A card, die, or domino with five spots or pips."
CION,
CIRE,A fabric with a glazed finish.
CIRL,
CIST,A small receptacle for sacred utensils carried in festivals in Ancient Greece.
CITE,"To quote; to repeat, as a passage from a book, or the words of another."
CITO,
CITS,
CITY,
CIVE,
CLAD,(past tense clad) To clothe.
CLAG,A glue or paste made from starch.
CLAM,"A bivalve mollusk of many kinds, especially those that are edible; for example the soft-shell clam (Mya arenaria), the hard clam (Mercenaria mercenaria), the sea clam or hen clam (Spisula solidissima), and other species. The name is said to have been given originally to the Tridacna gigas, a huge East Indian bivalve."
CLAN,"A group of people all descended from a common ancestor, in fact or belief."
CLAP,"The act of striking the palms of the hands, or any two surfaces, together."
CLAT,
CLAW,"A curved, pointed horny nail on each digit of the foot of a mammal, reptile, or bird."
CLAY,"A mineral substance made up of small crystals of silica and alumina, that is ductile when moist; the material of pre-fired ceramics."
CLEF,A symbol found on a musical staff that indicates the pitches represented by the lines and the spaces on the staff
CLEG,A light breeze.
CLEM,
CLEW,A roughly spherical mass or body.
CLIP,Something which clips or grasps; a device for attaching one object to another.
CLIT,The clitoris.
CLOD,"A lump of something, especially of earth or clay."
CLOG,"A type of shoe with an inflexible, often wooden sole sometimes with an open heel."
CLON,
CLOP,The sound of a horse's shod hoof striking the ground.
CLOT,"A thrombus, solidified mass of blood."
CLOU,Something which holds the greatest attention; the chief point of interest.
CLOW,
CLOY,To fill up or choke up; to stop up.
CLUB,"An association of members joining together for some common purpose, especially sports or recreation."
CLUE,"A strand of yarn etc. as used to guide one through a labyrinth; something which points the way, a guide."
COAL,"A black rock formed from prehistoric plant remains, composed largely of carbon and burned as a fuel."
COAT,An outer garment covering the upper torso and arms.Wp
COAX,A simpleton; a dupe.
COBB,
COBS,A male swan.
COCA,"Any of the four cultivated plants which belong to the family Erythroxylaceae, native to western South America."
COCH,
COCK,"A male bird, especially:"
COCO,Coconut palm.
CODA,A person born hearing to deaf parents.
CODE,"A short symbol, often with little relation to the item it represents."
CODS,A small bag or pouch.
COED,A young woman who attends college.
COFF,
COFT,
COGS,A tooth on a gear.
COHO,"An anadromus and semelparous salmon, Oncorhynchus kisutch, found in the coastal regions of the northern Pacific Ocean, used as a symbol by several Native American tribes."
COIF,A hairdo.
COIL,Something wound in the form of a helix or spiral.
COIN,"(money) A piece of currency, usually metallic and in the shape of a disc, but sometimes polygonal, or with a hole in the middle."
COIR,"The fibre obtained from the husk of a coconut, used chiefly in making rope, matting and as a peat substitute."
COIT,
COKE,Solid residue from roasting coal in a coke oven; used principally as a fuel and in the production of steel and formerly as a domestic fuel.
COKY,
COLA,"The kola plant, genus Cola, famous for its nut, or one of these nuts."
COLD,(of a thing) Having a low temperature.
COLE,Cabbage.
COLL,To hug or embrace.
COLS,A dip on a mountain ridge between two peaks.
COLT,A young male horse.
COLY,"Any bird of either of the genera Colius or Urocolius, endemic to sub-Saharan Africa."
COMA,"A state of unconsciousness from which one may not wake up, usually induced by some form of trauma."
COMB,A toothed implement for grooming the hair or (formerly) for keeping it in place.
COME,"Coming, arrival; approach."
COMM,
COMP,"Clipping of comprehensive layout, a graphic design showing final proposed layout of text and images."
COMS,
COND,
CONE,A surface of revolution formed by rotating a segment of a line around another line that intersects the first line.
CONF,
CONI,A cone.
CONK,A marine gastropod of the family Strombidae which lives in its own spiral shell.
CONN,"The duty of directing a ship, usually used with the verb to have or to take and accompanied by the article \"
